children,agent,country
0.0,9.0,FRA
1.0,14.0,ESP
0.0,14.0,DEU
0.0,9.0,FRA
1.0,14.0,ESP
0.0,9.0,NLD
1.0,9.0,FRA
0.0,9.0,FRA
1.0,0.0,PRT
3.0,14.0,NLD
0.0,9.0,BEL
0.0,14.0,ESP
0.0,9.0,NLD
0.0,14.0,PRT
1.0,9.0,CHN
0.0,9.0,FRA
2.0,9.0,POL
0.0,9.0,BEL
0.0,9.0,BEL
1.0,9.0,DEU
0.0,9.0,DEU
0.0,9.0,FRA
1.0,9.0,FRA
0.0,83.0,GBR
1.0,9.0,ITA
0.0,14.0,PRT
0.0,9.0,ITA
0.0,27.0,FRA
0.0,9.0,FRA
0.0,9.0,FIN
1.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,14.0,GBR
0.0,14.0,GBR
0.0,14.0,ARG
0.0,28.0,PRT
0.0,28.0,PRT
0.0,9.0,NLD
0.0,7.0,DEU
0.0,7.0,DEU
0.0,9.0,FRA
0.0,9.0,ITA
0.0,9.0,SWE
0.0,9.0,FRA
0.0,9.0,PRT
0.0,157.0,ESP
0.0,14.0,POL
0.0,9.0,FRA
0.0,152.0,PRT
0.0,9.0,DEU
0.0,9.0,FRA
0.0,9.0,SWE
0.0,9.0,ESP
0.0,9.0,ESP
0.0,27.0,DEU
0.0,7.0,NLD
0.0,27.0,DEU
0.0,9.0,ITA
1.0,9.0,NLD
0.0,14.0,GBR
0.0,9.0,FRA
0.0,7.0,ITA
0.0,9.0,ESP
0.0,9.0,ESP
0.0,14.0,FRA
0.0,9.0,BEL
0.0,22.0,DEU
0.0,9.0,FRA
0.0,9.0,FRA
2.0,9.0,ISR
0.0,0.0,ARG
0.0,9.0,FRA
0.0,83.0,CHE
0.0,22.0,IRL
0.0,9.0,FRA
0.0,7.0,CHE
0.0,83.0,CHE
0.0,9.0,AUT
0.0,9.0,FRA
0.0,157.0,CN
0.0,9.0,FRA
0.0,9.0,FRA
0.0,83.0,DEU
0.0,9.0,NLD
1.0,9.0,FRA
0.0,9.0,MAR
0.0,7.0,ROU
0.0,9.0,ITA
0.0,9.0,FRA
0.0,0.0,DEU
0.0,9.0,ESP
2.0,9.0,ITA
0.0,9.0,ESP
0.0,22.0,IRL
0.0,22.0,IRL
0.0,9.0,FRA
0.0,9.0,FRA
0.0,22.0,IRL
0.0,22.0,IRL
0.0,22.0,IRL
0.0,9.0,GBR
0.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,PRT
1.0,14.0,PRT
0.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,FRA
0.0,7.0,CHE
1.0,9.0,FRA
0.0,14.0,DEU
0.0,9.0,ITA
0.0,0.0,PRT
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,USA
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,PRT
0.0,6.0,PRT
0.0,6.0,DEU
0.0,9.0,ESP
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,ESP
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,ESP
0.0,9.0,FRA
0.0,9.0,NOR
0.0,9.0,FRA
1.0,9.0,FRA
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,NLD
2.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,ESP
2.0,9.0,RUS
0.0,9.0,FRA
0.0,14.0,POL
0.0,7.0,ITA
0.0,9.0,ESP
0.0,7.0,GBR
0.0,7.0,ITA
1.0,7.0,ESP
0.0,9.0,FRA
0.0,9.0,ESP
2.0,9.0,GBR
0.0,9.0,ESP
0.0,9.0,FRA
0.0,9.0,BEL
2.0,8.0,GBR
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,NLD
0.0,7.0,ITA
0.0,7.0,SWE
2.0,7.0,USA
0.0,9.0,NLD
0.0,9.0,DEU
0.0,0.0,PRT
1.0,9.0,FRA
0.0,9.0,ESP
0.0,7.0,ITA
0.0,9.0,NLD
0.0,85.0,NOR
0.0,9.0,DEU
0.0,9.0,DNK
0.0,11.0,DEU
0.0,9.0,BRA
0.0,27.0,DEU
0.0,85.0,DEU
0.0,85.0,DEU
0.0,7.0,FRA
0.0,83.0,NLD
0.0,9.0,LUX
0.0,9.0,ITA
0.0,9.0,ITA
0.0,9.0,ESP
1.0,7.0,NOR
0.0,7.0,FRA
0.0,9.0,MAR
0.0,9.0,PRT
2.0,14.0,DEU
1.0,14.0,DEU
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ITA
0.0,9.0,GBR
0.0,0.0,FRA
2.0,8.0,ISR
0.0,9.0,ESP
0.0,0.0,FRA
0.0,9.0,ITA
0.0,9.0,BEL
0.0,9.0,FRA
0.0,9.0,FRA
2.0,9.0,FRA
0.0,16.0,DEU
0.0,9.0,GBR
0.0,0.0,FRA
2.0,14.0,ESP
1.0,9.0,NLD
2.0,7.0,DEU
0.0,9.0,GBR
1.0,14.0,PRT
0.0,9.0,FRA
0.0,9.0,BEL
0.0,9.0,FRA
0.0,9.0,BEL
1.0,0.0,PRT
0.0,9.0,ESP
0.0,9.0,MAR
2.0,9.0,IRL
1.0,9.0,BEL
1.0,9.0,DNK
0.0,7.0,FRA
0.0,9.0,ITA
0.0,9.0,ESP
0.0,157.0,FRA
0.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,BEL
2.0,14.0,FRA
0.0,9.0,FRA
0.0,9.0,LUX
0.0,9.0,GBR
0.0,9.0,BEL
1.0,8.0,PRT
0.0,9.0,PRT
0.0,0.0,FRA
0.0,7.0,FRA
0.0,9.0,FRA
1.0,9.0,CHN
0.0,8.0,NOR
0.0,22.0,DEU
0.0,14.0,NOR
0.0,14.0,PRT
1.0,7.0,NLD
0.0,9.0,PRT
0.0,9.0,PRT
0.0,9.0,NLD
0.0,9.0,DEU
0.0,9.0,ITA
0.0,9.0,ROU
1.0,9.0,FRA
0.0,138.0,DEU
0.0,138.0,DEU
0.0,9.0,DEU
0.0,0.0,PRT
0.0,9.0,ITA
0.0,138.0,FRA
0.0,9.0,DEU
0.0,9.0,DEU
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,FRA
1.0,9.0,BEL
1.0,9.0,ITA
1.0,83.0,ESP
1.0,83.0,DEU
0.0,9.0,NLD
0.0,9.0,ESP
0.0,9.0,FRA
0.0,83.0,ESP
0.0,9.0,NLD
0.0,9.0,BEL
0.0,9.0,FRA
1.0,9.0,NLD
1.0,9.0,ESP
0.0,9.0,NLD
0.0,9.0,NLD
2.0,9.0,NLD
2.0,14.0,ESP
2.0,9.0,FRA
1.0,14.0,PRT
0.0,9.0,GBR
0.0,9.0,BEL
0.0,14.0,PRT
0.0,0.0,PRT
0.0,138.0,FRA
0.0,138.0,GBR
1.0,9.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,168.0,PRT
0.0,7.0,USA
0.0,85.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
2.0,9.0,FRA
0.0,9.0,PRT
1.0,14.0,DNK
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FRA
2.0,0.0,PRT
0.0,11.0,BRA
1.0,9.0,POL
0.0,83.0,FRA
0.0,157.0,VNM
0.0,9.0,ITA
0.0,9.0,AUT
0.0,9.0,DEU
0.0,9.0,FRA
2.0,0.0,PRT
0.0,9.0,PRT
0.0,9.0,GBR
0.0,14.0,CN
0.0,9.0,PRT
0.0,9.0,ESP
0.0,9.0,ITA
0.0,0.0,FRA
0.0,9.0,ITA
0.0,0.0,BEL
0.0,0.0,BEL
0.0,22.0,DEU
2.0,9.0,FRA
2.0,9.0,FRA
0.0,9.0,DEU
0.0,85.0,FRA
0.0,14.0,FRA
1.0,11.0,FRA
0.0,11.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,9.0,ITA
0.0,9.0,ITA
0.0,9.0,FRA
1.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,FRA
0.0,9.0,FRA
0.0,0.0,ESP
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,DEU
2.0,9.0,GBR
0.0,9.0,FRA
2.0,9.0,BEL
0.0,9.0,DEU
0.0,14.0,NLD
1.0,8.0,FRA
0.0,9.0,FRA
0.0,9.0,ESP
0.0,7.0,CHN
0.0,9.0,FRA
0.0,28.0,GBR
0.0,9.0,PRT
0.0,9.0,FRA
1.0,14.0,CN
0.0,9.0,GBR
0.0,14.0,FRA
0.0,9.0,DEU
1.0,9.0,ITA
0.0,7.0,DNK
0.0,83.0,ESP
0.0,9.0,PRT
2.0,9.0,GBR
0.0,9.0,DEU
0.0,9.0,NOR
0.0,9.0,CN
0.0,9.0,FRA
0.0,9.0,GBR
0.0,14.0,ITA
1.0,83.0,ESP
0.0,9.0,USA
1.0,7.0,CN
0.0,9.0,BEL
0.0,16.0,AUT
0.0,9.0,NLD
0.0,9.0,NLD
3.0,14.0,PRT
0.0,9.0,SVK
0.0,9.0,DEU
0.0,16.0,AUT
0.0,9.0,FRA
1.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,DEU
0.0,9.0,DEU
0.0,14.0,FRA
0.0,0.0,PRT
0.0,83.0,PRT
0.0,8.0,ESP
0.0,0.0,PRT
1.0,8.0,DEU
0.0,132.0,PRT
1.0,9.0,ROU
2.0,11.0,GBR
0.0,9.0,FRA
0.0,9.0,ESP
1.0,9.0,PRT
0.0,8.0,FIN
0.0,14.0,ROU
0.0,22.0,GBR
0.0,9.0,GBR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,14.0,BEL
2.0,14.0,BEL
0.0,9.0,DEU
0.0,83.0,DEU
0.0,9.0,DEU
0.0,9.0,GBR
0.0,28.0,GBR
0.0,42.0,PRT
0.0,9.0,FRA
0.0,9.0,PRT
0.0,0.0,PRT
0.0,9.0,FRA
0.0,7.0,BEL
0.0,7.0,BEL
1.0,14.0,FRA
0.0,9.0,GBR
0.0,9.0,ITA
0.0,83.0,FRA
0.0,83.0,FRA
0.0,9.0,FRA
0.0,9.0,NLD
0.0,9.0,USA
0.0,7.0,ITA
0.0,7.0,ITA
0.0,9.0,FRA
0.0,195.0,NOR
0.0,9.0,GBR
0.0,138.0,CHE
1.0,7.0,GBR
0.0,9.0,FRA
0.0,9.0,ITA
0.0,132.0,GBR
2.0,9.0,LUX
0.0,9.0,ITA
0.0,9.0,ITA
1.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,BEL
0.0,9.0,BEL
2.0,9.0,BEL
0.0,14.0,FRA
0.0,9.0,ESP
0.0,0.0,ESP
0.0,9.0,FRA
1.0,9.0,ESP
1.0,7.0,CHN
0.0,9.0,ESP
1.0,7.0,PRT
0.0,85.0,ROU
0.0,42.0,GBR
0.0,9.0,PRT
0.0,9.0,PRT
0.0,9.0,ESP
0.0,9.0,ESP
1.0,89.0,PRT
0.0,168.0,ESP
0.0,9.0,FRA
1.0,9.0,PRT
0.0,9.0,BEL
1.0,9.0,NLD
0.0,83.0,ESP
0.0,7.0,GBR
0.0,0.0,FRA
0.0,9.0,SWE
0.0,9.0,FRA
2.0,9.0,FRA
0.0,9.0,PRT
0.0,9.0,ESP
0.0,138.0,GBR
1.0,9.0,ITA
0.0,9.0,FRA
0.0,7.0,DEU
1.0,89.0,ITA
0.0,9.0,DEU
0.0,9.0,PRT
0.0,9.0,DEU
1.0,285.0,FRA
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,DEU
0.0,9.0,PRT
0.0,9.0,ESP
0.0,9.0,PRT
0.0,9.0,DEU
1.0,9.0,PRT
0.0,9.0,PRT
0.0,7.0,DEU
0.0,0.0,FRA
0.0,9.0,FRA
0.0,28.0,PRT
0.0,9.0,NLD
0.0,9.0,AUS
1.0,9.0,FRA
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,ITA
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,ITA
0.0,9.0,AUS
0.0,9.0,FRA
0.0,42.0,FRA
0.0,9.0,DEU
0.0,14.0,FRA
0.0,28.0,PRT
0.0,9.0,FRA
0.0,9.0,PRT
0.0,152.0,GBR
0.0,9.0,ESP
0.0,9.0,AUS
2.0,9.0,POL
1.0,9.0,ESP
0.0,9.0,FRA
0.0,9.0,DEU
0.0,14.0,JPN
0.0,9.0,AUS
0.0,9.0,BEL
0.0,9.0,ESP
2.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,FRA
0.0,152.0,AUT
0.0,9.0,USA
0.0,9.0,FRA
1.0,9.0,FRA
0.0,9.0,GBR
0.0,9.0,ESP
2.0,9.0,GBR
0.0,9.0,ESP
0.0,0.0,USA
0.0,9.0,FRA
2.0,9.0,FRA
2.0,9.0,ITA
2.0,9.0,ITA
0.0,9.0,ITA
0.0,9.0,ITA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,9.0,ESP
0.0,9.0,PRT
0.0,9.0,ESP
1.0,9.0,ESP
0.0,9.0,ITA
0.0,9.0,GBR
0.0,9.0,IRL
2.0,0.0,PRT
1.0,0.0,PRT
0.0,9.0,NLD
0.0,9.0,NLD
0.0,9.0,BEL
2.0,14.0,ESP
0.0,14.0,PRT
0.0,9.0,PRT
2.0,89.0,ESP
1.0,0.0,GBR
0.0,9.0,AUT
2.0,0.0,GBR
0.0,8.0,FIN
0.0,9.0,AUT
0.0,9.0,DEU
2.0,7.0,FRA
1.0,9.0,POL
0.0,9.0,DEU
0.0,9.0,BEL
0.0,0.0,PRT
0.0,9.0,ESP
2.0,9.0,FRA
0.0,9.0,ESP
0.0,85.0,FRA
1.0,14.0,FRA
1.0,9.0,BEL
0.0,7.0,NLD
1.0,14.0,ESP
0.0,9.0,IRL
0.0,9.0,POL
0.0,9.0,FRA
0.0,9.0,GBR
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,14.0,FRA
0.0,9.0,ITA
2.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,FRA
0.0,9.0,AUT
0.0,9.0,MOZ
0.0,9.0,MOZ
0.0,9.0,BEL
2.0,9.0,BEL
1.0,11.0,ITA
2.0,9.0,GBR
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,ISR
0.0,9.0,AUT
0.0,6.0,DEU
0.0,9.0,FRA
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,FRA
0.0,14.0,ESP
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,GBR
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,22.0,ESP
0.0,22.0,ESP
0.0,6.0,DEU
0.0,7.0,ESP
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
2.0,9.0,FRA
0.0,6.0,DEU
2.0,9.0,FRA
1.0,9.0,DEU
0.0,6.0,DEU
2.0,9.0,ESP
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,PRT
0.0,14.0,GBR
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,AUT
0.0,14.0,PRT
0.0,6.0,DEU
0.0,0.0,PRT
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,8.0,GBR
0.0,6.0,DEU
0.0,6.0,USA
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,ITA
0.0,9.0,FRA
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,6.0,DEU
0.0,9.0,FRA
0.0,9.0,ESP
0.0,0.0,DEU
0.0,9.0,PRT
0.0,9.0,BEL
0.0,9.0,FRA
0.0,9.0,PRT
0.0,9.0,PRT
0.0,22.0,DEU
0.0,7.0,PRT
0.0,9.0,CYP
0.0,9.0,GBR
0.0,9.0,FRA
0.0,14.0,GBR
0.0,7.0,CN
0.0,7.0,GBR
0.0,9.0,CHE
0.0,14.0,GBR
0.0,8.0,GBR
0.0,8.0,GBR
0.0,8.0,GBR
0.0,8.0,USA
0.0,8.0,GBR
0.0,9.0,ESP
2.0,14.0,ESP
0.0,9.0,HUN
0.0,9.0,RUS
0.0,0.0,PRT
0.0,9.0,ESP
0.0,14.0,SWE
0.0,9.0,ITA
0.0,9.0,ITA
0.0,9.0,ITA
0.0,9.0,FRA
0.0,9.0,DEU
1.0,9.0,ITA
0.0,9.0,POL
0.0,28.0,FRA
0.0,9.0,POL
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,7.0,GBR
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,NLD
0.0,9.0,GBR
0.0,85.0,DEU
0.0,9.0,POL
0.0,9.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,9.0,PRT
1.0,9.0,ITA
0.0,9.0,GBR
0.0,0.0,BEL
0.0,9.0,BEL
0.0,9.0,ROU
0.0,9.0,AUT
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,GBR
0.0,0.0,PRT
0.0,155.0,FRA
0.0,9.0,FRA
1.0,9.0,BEL
0.0,14.0,ESP
0.0,7.0,FRA
0.0,28.0,FRA
0.0,9.0,GBR
2.0,9.0,GBR
0.0,9.0,DNK
0.0,0.0,MAR
0.0,9.0,ESP
0.0,9.0,BRA
0.0,9.0,MAR
2.0,9.0,FRA
0.0,9.0,FRA
2.0,14.0,ESP
0.0,9.0,PRT
2.0,14.0,FRA
0.0,9.0,PRT
1.0,9.0,PRT
0.0,9.0,CN
0.0,14.0,FRA
0.0,14.0,PRT
2.0,14.0,GBR
0.0,27.0,PRT
0.0,14.0,GBR
0.0,9.0,AUT
0.0,9.0,AUT
0.0,9.0,DNK
0.0,85.0,GBR
0.0,1.0,ITA
0.0,1.0,ITA
2.0,9.0,ESP
1.0,0.0,PRT
0.0,9.0,ESP
0.0,1.0,ITA
2.0,0.0,FRA
0.0,1.0,ITA
0.0,1.0,ITA
0.0,1.0,ITA
0.0,1.0,ITA
0.0,1.0,ITA
0.0,1.0,ITA
1.0,0.0,FRA
0.0,9.0,DEU
3.0,0.0,FRA
0.0,0.0,FRA
0.0,9.0,AUT
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,AUT
0.0,173.0,LUX
0.0,9.0,DEU
0.0,7.0,DEU
2.0,7.0,GBR
0.0,9.0,CHE
1.0,7.0,DEU
0.0,9.0,ESP
0.0,7.0,NLD
1.0,9.0,NLD
1.0,9.0,NLD
0.0,9.0,USA
1.0,9.0,USA
0.0,9.0,FRA
0.0,14.0,ESP
0.0,9.0,ITA
1.0,9.0,ROU
2.0,9.0,GBR
2.0,9.0,FRA
2.0,9.0,FRA
0.0,9.0,BEL
1.0,0.0,NLD
2.0,0.0,NLD
0.0,89.0,GBR
0.0,9.0,POL
0.0,9.0,FRA
0.0,9.0,GBR
0.0,9.0,LUX
0.0,9.0,FRA
0.0,152.0,GBR
0.0,14.0,FRA
0.0,14.0,ESP
0.0,9.0,FRA
0.0,9.0,GBR
0.0,173.0,PRT
0.0,9.0,BEL
1.0,7.0,GBR
0.0,16.0,DEU
1.0,9.0,BRA
0.0,9.0,ITA
0.0,0.0,ITA
0.0,138.0,ITA
0.0,9.0,PRT
0.0,152.0,USA
0.0,7.0,ITA
0.0,9.0,GBR
0.0,9.0,ITA
0.0,9.0,DEU
0.0,9.0,ESP
2.0,9.0,GBR
0.0,9.0,MOZ
0.0,14.0,PRT
0.0,22.0,DEU
0.0,85.0,ESP
0.0,9.0,FRA
0.0,9.0,ESP
0.0,9.0,ESP
0.0,85.0,RUS
0.0,9.0,BEL
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,NLD
1.0,9.0,FRA
0.0,9.0,NLD
0.0,9.0,GBR
0.0,7.0,GBR
0.0,9.0,DEU
0.0,9.0,GBR
0.0,9.0,NOR
0.0,9.0,FRA
0.0,9.0,FRA
2.0,9.0,GBR
0.0,0.0,DEU
0.0,16.0,PRT
0.0,9.0,ZAF
1.0,9.0,ESP
0.0,9.0,MOZ
0.0,22.0,ESP
0.0,0.0,DEU
1.0,9.0,ESP
0.0,9.0,BEL
0.0,9.0,BEL
0.0,9.0,PRT
1.0,9.0,DEU
0.0,9.0,DEU
0.0,3.0,DEU
0.0,9.0,DEU
0.0,9.0,USA
0.0,22.0,GBR
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FRA
0.0,22.0,ITA
0.0,14.0,LUX
0.0,22.0,DEU
0.0,0.0,USA
0.0,83.0,ITA
0.0,0.0,PRT
0.0,14.0,ITA
0.0,6.0,BEL
1.0,14.0,ITA
0.0,0.0,CHN
0.0,0.0,CHN
0.0,0.0,CHN
0.0,0.0,CHN
0.0,0.0,CHN
0.0,6.0,BEL
0.0,27.0,DEU
0.0,9.0,DEU
0.0,21.0,DEU
0.0,83.0,MAR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,9.0,BRA
0.0,14.0,DEU
0.0,21.0,DEU
0.0,21.0,DEU
1.0,7.0,DEU
0.0,21.0,DEU
0.0,0.0,CHN
0.0,0.0,CHN
0.0,0.0,CHN
0.0,9.0,DEU
0.0,14.0,ITA
0.0,21.0,DEU
0.0,9.0,PRT
0.0,9.0,AUT
0.0,9.0,ISR
0.0,9.0,AUT
0.0,9.0,ISR
0.0,9.0,ISR
0.0,9.0,ESP
0.0,9.0,FIN
0.0,9.0,AUT
2.0,9.0,POL
2.0,9.0,BEL
0.0,6.0,DEU
0.0,16.0,AUT
0.0,9.0,ESP
0.0,9.0,ISR
0.0,9.0,NLD
0.0,9.0,DEU
0.0,9.0,ISR
0.0,9.0,FRA
2.0,9.0,POL
0.0,22.0,TUR
0.0,16.0,AUT
0.0,14.0,CN
0.0,14.0,CN
0.0,9.0,CN
2.0,0.0,PRT
0.0,9.0,ESP
0.0,14.0,FRA
0.0,14.0,ITA
0.0,9.0,ESP
1.0,7.0,USA
0.0,0.0,FRA
0.0,9.0,ESP
0.0,16.0,AUT
0.0,9.0,ESP
0.0,9.0,FRA
2.0,14.0,ESP
0.0,7.0,BRA
0.0,14.0,IRL
0.0,9.0,FIN
0.0,9.0,ISR
0.0,9.0,ISR
1.0,9.0,BEL
0.0,9.0,AUT
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FIN
0.0,9.0,ITA
0.0,0.0,ITA
0.0,0.0,ITA
0.0,9.0,AUT
0.0,152.0,USA
0.0,9.0,DEU
0.0,9.0,DEU
0.0,9.0,FRA
0.0,9.0,ITA
1.0,9.0,USA
0.0,9.0,AUT
1.0,7.0,FRA
0.0,0.0,PRT
0.0,7.0,FRA
0.0,9.0,ESP
0.0,7.0,TUR
2.0,9.0,FRA
0.0,9.0,DEU
0.0,9.0,DEU
0.0,83.0,ESP
1.0,9.0,ROU
0.0,14.0,SWE
0.0,9.0,ESP
0.0,9.0,FRA
1.0,9.0,FRA
0.0,9.0,AUT
0.0,0.0,DNK
0.0,9.0,ESP
1.0,14.0,PRT
2.0,14.0,ESP
0.0,9.0,CHE
0.0,9.0,ESP
0.0,9.0,CHE
0.0,9.0,LUX
0.0,7.0,DEU
0.0,152.0,PRT
0.0,7.0,GBR
0.0,0.0,PRT
0.0,0.0,ITA
0.0,9.0,PRT
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,GBR
0.0,9.0,ESP
0.0,0.0,ITA
1.0,89.0,ESP
0.0,14.0,PRT
0.0,152.0,IRL
0.0,9.0,ESP
0.0,9.0,BRA
0.0,9.0,NLD
0.0,9.0,ITA
1.0,8.0,FRA
0.0,9.0,DEU
0.0,9.0,DEU
0.0,157.0,ESP
0.0,157.0,GBR
0.0,9.0,FRA
0.0,9.0,PRT
0.0,9.0,ITA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,ESP
0.0,27.0,DEU
0.0,27.0,DEU
0.0,9.0,ITA
0.0,9.0,FRA
0.0,36.0,PRT
0.0,9.0,PRT
0.0,85.0,CHE
0.0,9.0,BEL
1.0,14.0,ESP
0.0,9.0,ITA
0.0,8.0,GBR
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
0.0,0.0,FRA
0.0,9.0,DEU
0.0,9.0,ITA
2.0,14.0,USA
0.0,9.0,CHL
0.0,9.0,USA
0.0,168.0,PRT
0.0,9.0,ESP
0.0,9.0,DEU
0.0,7.0,BRA
0.0,7.0,BRA
1.0,8.0,ESP
0.0,11.0,PRT
1.0,0.0,PRT
0.0,0.0,PRT
0.0,7.0,DEU
2.0,14.0,PRT
0.0,22.0,GBR
2.0,9.0,FRA
0.0,138.0,ESP
0.0,138.0,ESP
0.0,14.0,BEL
0.0,7.0,ESP
0.0,9.0,IRL
0.0,9.0,FRA
2.0,9.0,IRL
0.0,9.0,FRA
1.0,9.0,PRT
0.0,9.0,GBR
0.0,9.0,GBR
0.0,9.0,PRT
0.0,0.0,FIN
1.0,7.0,FRA
1.0,83.0,ESP
0.0,138.0,ESP
0.0,14.0,PRT
0.0,9.0,EST
2.0,14.0,ESP
0.0,152.0,PRT
0.0,11.0,IRL
0.0,11.0,IRL
0.0,9.0,PRT
0.0,9.0,ITA
2.0,9.0,RUS
0.0,9.0,GBR
0.0,7.0,USA
0.0,7.0,CN
0.0,9.0,NOR
0.0,27.0,PRT
0.0,9.0,ESP
0.0,9.0,ESP
0.0,27.0,DEU
0.0,14.0,GEO
0.0,14.0,ESP
0.0,9.0,FRA
0.0,9.0,BEL
0.0,9.0,SWE
0.0,9.0,SWE
0.0,9.0,SWE
0.0,9.0,SWE
0.0,9.0,ESP
1.0,9.0,FRA
0.0,9.0,NOR
0.0,9.0,ESP
0.0,9.0,ESP
0.0,9.0,ESP
2.0,14.0,ESP
0.0,0.0,DEU
0.0,9.0,NLD
0.0,9.0,NZL
1.0,9.0,ITA
0.0,9.0,DEU
0.0,27.0,DEU
0.0,7.0,CN
0.0,9.0,DEU
0.0,9.0,ITA
0.0,9.0,ITA
0.0,8.0,DEU
0.0,9.0,FRA
0.0,9.0,ITA
0.0,9.0,DEU
0.0,9.0,SWE
2.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,FRA
0.0,9.0,ESP
0.0,89.0,DEU
